ticker,date,entry_price,exit_price,shares,pnl_per_share,total_pnl,exit_reason,stop_loss,fade_50,fade_70,fade_85,prev_close,gap_pct,pm_high_pct,day_high,day_low,day_close
ZJK,2024-12-03,18.2,12.27,14,5.93,83.02,fade_50,32.024895,12.27,9.898,8.119,6.34,187.06624605678232,381.07097791798105,30.4999,11.52,17.26
JANX,2024-12-03,67.17,59.86,26,7.310000000000002,190.06000000000006,eod_close,74.8125,53.675,48.277,44.2285,40.18,67.17272274763565,77.32702837232455,71.25,59.3043,59.86
CHRS,2024-12-03,2.04,1.705,391,0.33499999999999996,130.98499999999999,fade_50,2.5515000000000003,1.705,1.5710000000000002,1.4705000000000001,1.37,48.905109489051085,77.37226277372262,2.43,1.67,1.71
PSQH,2024-12-03,4.39,7.63,53,-3.24,-171.72,eod_close,8.1585,3.2249999999999996,2.759,2.4095,2.06,113.10679611650482,277.18446601941747,7.77,3.59,7.63
CTNT,2024-12-03,7.82,4.845000000000001,180,2.9749999999999996,535.4999999999999,fade_50,8.925,4.845000000000001,3.6550000000000002,2.7625,1.87,318.1818181818182,354.5454545454545,8.5,4.6,4.89
CYCN,2024-12-04,5.16,6.35,41,-1.1899999999999995,-48.78999999999998,eod_close,9.943395,3.385,2.675,2.1425,1.61,220.49689440993788,488.19254658385097,9.4699,4.61,6.35
CCRN,2024-12-04,18.15,18.16,182,-0.010000000000001563,-1.8200000000002845,eod_close,19.246499999999997,14.655,13.257,12.2085,11.16,62.63440860215053,64.24731182795698,18.33,17.96,18.16
HRTX,2024-12-04,1.98,1.58,1826,0.3999999999999999,730.3999999999999,fade_50,2.0895,1.58,1.42,1.2999999999999998,1.18,67.79661016949153,68.64406779661019,1.99,1.47,1.64
CNEY,2024-12-04,19.75,13.82,67,5.93,397.31,fade_50,22.693125000000002,13.82,11.448,9.669,7.89,150.3168567807351,173.92268694550066,21.6125,12.75,12.765
PRFX,2024-12-05,4.88,4.5,159,0.3799999999999999,60.41999999999998,eod_close,6.131895,3.7800000000000002,3.34,3.0100000000000002,2.68,82.08955223880595,117.90671641791045,5.8399,4.07,4.5
TARA,2024-12-05,9.45,6.494999999999999,128,2.955,378.24,fade_50,11.004000000000001,6.494999999999999,5.313,4.4265,3.54,166.94915254237287,196.04519774011303,10.48,5.95,6.02
RKDA,2024-12-05,7.08,5.45,53,1.63,86.39,eod_close,10.825395000000002,4.8885000000000005,4.0119,3.35445,2.697,162.51390433815348,282.27289581015947,10.3099,5.05,5.45
BJDX,2024-12-05,6.54,5.215,198,1.3250000000000002,262.35,fade_50,7.549500000000001,5.215,4.6850000000000005,4.2875,3.89,68.12339331619538,84.83290488431876,7.19,4.8,6.2
ALBT,2024-12-06,6.32,4.49,358,1.83,655.14,fade_50,6.8775,4.49,3.758,3.209,2.66,137.593984962406,146.2406015037594,6.55,3.79,4.12
GXAI,2024-12-06,1.99,2.6,109,-0.6100000000000001,-66.49000000000001,eod_close,3.821895,1.705,1.591,1.5054999999999998,1.42,40.14084507042254,156.33098591549296,3.6399,1.86,2.6
ZBAO,2024-12-06,3.99,2.766,405,1.2240000000000002,495.7200000000001,fade_85,4.483499999999999,3.27,2.9819999999999998,2.766,2.55,56.47058823529414,67.45098039215686,4.27,2.55,2.79
ZEO,2024-12-09,2.7,2.65,833,0.050000000000000266,41.65000000000022,eod_close,2.94,2.0250000000000004,1.7550000000000001,1.5525000000000002,1.35,100.0,107.40740740740739,2.8,2.2,2.65
UOKA,2024-12-09,5.265,4.122249999999999,63,1.1427500000000004,71.99325000000002,fade_70,8.4,4.4487499999999995,4.122249999999999,3.877375,3.6325,44.94150034411562,120.2339986235375,8.0,3.9,5.0825
SONN,2024-12-09,4.34,2.436,265,1.904,504.56,fade_85,5.0925,3.2199999999999998,2.7720000000000002,2.436,2.1,106.66666666666664,130.95238095238093,4.85,1.93,1.98
DUO,2024-12-09,16.16,12.7056,20,3.4543999999999997,69.088,fade_50,25.872000000000003,12.7056,11.32384,10.28752,9.2512,74.68004150812865,166.34382566585955,24.64,12.32,14.0752
CMRX,2024-12-10,2.18,2.76,144,-0.5799999999999996,-83.51999999999995,eod_close,3.5595000000000003,1.5225,1.2595,1.06225,0.865,152.02312138728325,291.90751445086704,3.39,2.05,2.76
CPIX,2024-12-10,2.91,2.44,683,0.4700000000000002,321.01000000000016,eod_close,3.2025,2.075,1.741,1.4905,1.24,134.67741935483872,145.96774193548384,3.05,2.21,2.44
BNZI,2024-12-10,21.1,17.5,29,3.6000000000000014,104.40000000000003,fade_50,27.930000000000003,17.5,16.060000000000002,14.98,13.9,51.79856115107915,91.36690647482015,26.6,16.703,20.5
QURE,2024-12-10,13.72,15.3,44,-1.58,-69.52000000000001,eod_close,18.259500000000003,10.5075,9.2225,8.25875,7.295,88.07402330363263,138.38245373543523,17.39,12.8,15.3
CRDF,2024-12-10,3.6,3.78,264,-0.17999999999999972,-47.519999999999925,eod_close,4.357500000000001,3.02,2.788,2.614,2.44,47.54098360655738,70.08196721311477,4.15,3.21,3.78
AMPG,2024-12-11,1.76,1.93,231,-0.16999999999999993,-39.26999999999998,eod_close,2.625,1.37605,1.22247,1.107285,0.9921,77.40147162584418,151.9907267412559,2.5,1.47,1.93
CADL,2024-12-11,12.548,6.9914000000000005,71,5.5565999999999995,394.5186,fade_70,15.33,8.579,6.9914000000000005,5.8007,4.61,172.19088937093275,216.70281995661603,14.6,6.13,7.75
TRVI,2024-12-12,3.91,3.6,217,0.31000000000000005,67.27000000000001,eod_close,4.83,3.2,2.9160000000000004,2.7030000000000003,2.49,57.02811244979918,84.73895582329314,4.6,3.43,3.6
PALI,2024-12-12,2.85,2.125,325,0.7250000000000001,235.62500000000003,fade_50,3.465,2.125,1.835,1.6175,1.4,103.57142857142858,135.71428571428572,3.3,1.91,2.36
